country,variable,mean,q2.5,q25,q75,q97.5,gid,month,run_level,variant,identifier,time_left,time_right
SDN,"betas[13,7]",-0.95585163424075,-4.8173935000000006,-2.3463225000000003,0.5390872499999999,2.561243750000001,SDN.11.2_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[14,7]",-0.746461397593,-5.264810499999999,-2.1807475000000003,0.76577275,2.548718750000002,SDN.11.3_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[15,7]",-0.699054731998,-5.10853825,-2.3076774999999996,1.0130400000000002,3.251669250000001,SDN.11.4_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[16,7]",-1.12143080311825,-4.62037675,-2.4146,0.24546500000000002,2.22501425,SDN.12.1_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[17,7]",-1.7138425811535,-5.7990065,-2.8326425,-0.4886965,1.6341432500000013,SDN.12.2_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[18,7]",-1.04515694266525,-4.9235675,-2.3496325,0.38095425,2.27747225,SDN.12.3_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[19,7]",-2.1365741154675,-5.5163845,-3.1596024999999996,-1.0074649999999998,0.6963120000000002,SDN.12.4_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[20,7]",-2.1736308697925,-5.60407675,-3.11147,-1.1223225,0.6663890500000001,SDN.12.5_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[21,7]",-0.984487853705075,-4.61179425,-2.2091175,0.35251825000000003,2.238791500000001,SDN.12.6_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[22,7]",-2.5310890572055,-6.541099,-3.6252475,-1.2455275,0.5164450500000008,SDN.13.1_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[23,7]",-4.2331899414275,-9.86470925,-6.495827500000001,-1.8015325,1.381700500000001,SDN.13.2_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[24,7]",-4.08428988977525,-9.8911745,-6.148385,-1.7301,1.3291530000000003,SDN.13.3_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[25,7]",-3.1880740343625,-8.529748249999999,-4.7297875,-1.3290425,0.7738039000000003,SDN.14.1_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[26,7]",-3.19682636613625,-8.8394525,-5.096055,-1.0830775,1.6299192500000002,SDN.14.2_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[27,7]",-1.94453730849075,-6.1522135,-3.195115,-0.601434,1.5889792500000004,SDN.14.3_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[28,7]",-1.94751325409425,-6.69755475,-3.22654,-0.517128,1.9122792499999999,SDN.14.4_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[29,7]",-2.0395251147492788,-6.3864195,-3.2905599999999997,-0.65029775,1.516426750000001,SDN.14.5_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[30,7]",-3.07669438445075,-7.5142435,-4.473297499999999,-1.53811,0.24662257500000073,SDN.15.1_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[31,7]",-2.181593247882,-6.451822,-3.3465175,-0.89229175,1.201322,SDN.15.2_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[32,7]",-0.424313080365625,-5.525029,-2.1676675,1.3838425,3.173569,SDN.15.3_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[33,7]",-0.56584705777775,-5.2476614999999995,-2.18301,1.1374775,2.989739,SDN.15.4_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[34,7]",-3.04470857121,-8.81547,-4.692164999999999,-1.014225,1.2603825000000002,SDN.15.5_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[35,7]",-1.39161948422,-6.057805,-2.7341075,0.075897225,2.310023000000001,SDN.16.1_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[36,7]",-1.9525030657915,-7.02288125,-3.3758175,-0.4012875,1.9660377500000017,SDN.17.1_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[37,7]",-1.932569343785,-6.9294925,-3.3656975,-0.25605475,2.023018500000001,SDN.17.2_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[38,7]",-1.802939432555,-5.06678125,-2.95248,-0.5851967499999999,1.3436835,SDN.17.3_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[39,7]",-2.00921428529,-5.744750999999999,-2.909865,-0.89096025,0.6612122500000013,SDN.17.4_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[40,7]",-1.756993091227,-6.156594999999999,-3.0695750000000004,-0.31374625,1.8845985000000005,SDN.17.5_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[41,7]",-2.410956130879,-6.144377749999999,-3.3680749999999997,-1.2901099999999999,0.3510655500000005,SDN.18.1_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[42,7]",-1.732041267464,-5.51444375,-2.8390275,-0.49997250000000004,1.4277287500000002,SDN.18.2_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[43,7]",-0.49613193507875,-4.96511075,-2.0102275,1.1004850000000002,2.643666500000001,SDN.18.3_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[44,7]",-1.434822877741,-4.517981,-2.5285650000000004,-0.2645175,1.4423100000000009,SDN.18.4_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[45,7]",-3.34272062829675,-8.337072,-5.0135325,-1.492005,0.6244220250000004,SDN.2.1_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[46,7]",-3.737215621745,-8.918751499999999,-5.5569575,-1.651555,0.9470295500000001,SDN.2.2_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[47,7]",-3.864035055925075,-9.01969775,-5.747435,-1.8370200000000003,0.7074926500000001,SDN.2.3_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[48,7]",-3.62900787455,-8.553827,-5.470085,-1.5604725,0.9119309750000001,SDN.2.4_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[49,7]",-2.1301110892755,-5.71984575,-3.1347775,-1.0028000000000001,0.8050121250000011,SDN.2.5_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[50,7]",-1.67761786358,-4.843504000000001,-2.7389775,-0.555094,1.2444062500000002,SDN.3.1_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[51,7]",-1.207876072453725,-5.88493,-2.6706775,0.421265,2.536428250000001,SDN.3.2_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[52,7]",-3.37367327254975,-8.407405749999999,-5.042335,-1.4272550000000002,0.7239091500000001,SDN.3.3_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[53,7]",-3.2544251476925,-8.4934425,-4.8642924999999995,-1.4088224999999999,0.96771165,SDN.3.4_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[54,7]",-1.456593703005,-5.79955875,-2.66637,-0.109349,2.0717865000000018,SDN.3.5_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[55,7]",-3.483911770003,-9.1896525,-5.19228,-1.5036424999999998,0.9404882750000003,SDN.4.1_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[56,7]",-3.9437659015275,-9.39890275,-5.9815325,-1.7204025,1.1463615,SDN.4.2_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[57,7]",-1.88138924605,-6.35063625,-3.1234075,-0.4656105,1.7407425000000005,SDN.5.1_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[58,7]",-2.6868814344555,-7.456166249999999,-3.8633525,-1.2815675,0.6972128750000006,SDN.5.2_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[59,7]",-2.748255647925,-7.21919375,-3.9581199999999996,-1.2977649999999998,0.4411912500000001,SDN.6.1_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[60,7]",-0.6729319192145,-5.3722502500000004,-2.2188575,0.94013875,2.7718727500000004,SDN.6.2_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[61,7]",-3.8277473944275,-9.09422575,-5.719460000000001,-1.78273,1.0166132500000002,SDN.6.3_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[62,7]",-3.09065307243,-7.519934499999999,-4.387685,-1.6026175,0.06492504250000111,SDN.6.4_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[63,7]",-3.0313639765075,-7.39662525,-4.4006,-1.5202350000000002,0.40583050000000015,SDN.6.5_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[64,7]",-0.6819763814805,-5.51503725,-2.3245175,0.98038225,2.7018157500000006,SDN.7.1_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[65,7]",-1.4120098044715,-4.72449675,-2.5795525,-0.2017355,1.5848707500000003,SDN.7.2_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[66,7]",-1.09572873979975,-4.9747259999999995,-2.398965,0.3159795,2.3239447500000003,SDN.7.3_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[67,7]",-0.70755305541225,-5.379164,-2.2837325,0.87793275,2.7298002500000007,SDN.7.4_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[68,7]",-1.5798892635375,-4.73660525,-2.6240200000000002,-0.44973325000000003,1.2016982500000006,SDN.7.5_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[69,7]",-2.176596273445,-5.881134250000001,-3.1124549999999997,-1.0664575,0.5557992250000003,SDN.7.6_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[70,7]",-2.2700843336925,-5.7435655,-3.223595,-1.1800175,0.48946732500000023,SDN.7.7_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[71,7]",-3.16150814026,-8.239355999999999,-4.615340000000001,-1.4462000000000002,0.618541325,SDN.8.1_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[72,7]",-3.03676561291025,-8.74073125,-4.6160250000000005,-1.114295,1.1295092500000008,SDN.8.2_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[73,7]",-2.7000262731175,-8.4546315,-4.13021,-0.97338875,1.3756307500000018,SDN.8.3_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[74,7]",-1.721964264395,-6.1379677500000005,-2.9751375,-0.32172875,2.214198000000002,SDN.8.4_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[75,7]",-1.1273452544675,-4.6849385,-2.2787325,0.16171124999999997,1.8797710000000003,SDN.8.5_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[76,7]",-1.26644030489425,-5.02883775,-2.6049375,0.15605375000000002,1.9064134999999998,SDN.9.1_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[77,7]",-1.4999280656625,-5.5095540000000005,-2.7828174999999997,-0.09992452499999999,1.9471370000000003,SDN.9.2_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[78,7]",-2.20379299495225,-5.61088925,-3.1462375,-1.12642,0.6277339500000013,SDN.9.3_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[79,7]",-1.368316056719205,-5.17314925,-2.6875675,0.0139261,1.9168582500000007,SDN.9.4_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[80,7]",-2.3614605607675,-6.047905,-3.3503825000000003,-1.2370524999999999,0.5586843750000008,SDN.9.5_1,7,2,mixture,mean_annual_incidence,all,all
SDN,"betas[1,8]",-3.41768205412,-6.9255845,-4.4053325,-2.2737100000000003,-0.7132841999999996,SDN.1.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[2,8]",-2.6634170807175,-5.514441999999999,-3.4189149999999997,-1.7862875,-0.4796930249999993,SDN.1.2_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[3,8]",-2.8843060255025,-6.2439585,-3.7226075,-1.8713175,-0.4698161,SDN.1.3_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[4,8]",-3.139228358975,-6.3536155,-3.9798750000000003,-2.1459675,-0.7137795499999997,SDN.1.4_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[5,8]",-3.2590526347525,-7.092563749999999,-4.3819625,-2.0408299999999997,0.09970921250000031,SDN.1.5_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[6,8]",-2.66467612641725,-6.45974375,-3.5606475,-1.549105,0.06621428000000013,SDN.1.6_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[7,8]",-2.6998290562005,-5.902569999999999,-3.6175049999999995,-1.6598325,-0.10126827749999849,SDN.1.7_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[8,8]",-2.61482733764,-5.3874395,-3.3943425,-1.7316474999999998,-0.37276304999999976,SDN.10.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[9,8]",-2.7891833049565,-5.83532625,-3.6377125,-1.812125,-0.36990457499999935,SDN.10.2_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[10,8]",-2.7593691083385,-6.054685500000001,-3.6508374999999997,-1.75075,-0.17399729999999833,SDN.10.3_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[11,8]",-2.7279003611975,-5.836563000000001,-3.5345725,-1.7582299999999997,-0.3856256499999999,SDN.10.4_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[12,8]",-2.742506779215,-5.817306,-3.58631,-1.7819625,-0.3049904499999997,SDN.11.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[13,8]",-2.79356793995,-6.037278499999999,-3.6268350000000003,-1.8310825,-0.27533752499999975,SDN.11.2_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[14,8]",-2.73664730095,-5.555801,-3.494895,-1.851225,-0.5371834749999996,SDN.11.3_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[15,8]",-2.656984278825,-5.912425750000001,-3.5320175000000003,-1.663785,0.023159497500000365,SDN.11.4_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[16,8]",-2.89435996636965,-5.90190575,-3.7195924999999996,-1.9293625,-0.4307199999999997,SDN.12.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[17,8]",-3.177609260375,-7.060748,-4.21023,-1.9652574999999999,-0.03333766999999982,SDN.12.2_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[18,8]",-2.89276590636,-5.7729954999999995,-3.682615,-2.0085275,-0.6566591749999998,SDN.12.3_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[19,8]",-3.47911003061,-6.98810925,-4.576702500000001,-2.24657,-0.44102412499999977,SDN.12.4_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[20,8]",-3.4942028637375,-7.169197,-4.616725000000001,-2.3024925,-0.5122397499999998,SDN.12.5_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[21,8]",-2.7636533901925,-5.8506705,-3.5921775,-1.8380975,-0.1725963999999996,SDN.12.6_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[22,8]",-3.5719074514825,-7.819845999999999,-5.0970375,-2.1146875000000005,0.8272325500000006,SDN.13.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[23,8]",-4.418652681192,-10.291345,-7.039300000000001,-1.8385725,1.9543235000000003,SDN.13.2_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[24,8]",-4.365865987405,-10.3286525,-6.748614999999999,-2.2199125,1.7986545000000007,SDN.13.3_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[25,8]",-3.946685223405,-9.2270575,-5.769685000000001,-2.38534,1.259012,SDN.14.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[26,8]",-3.93749155466,-9.493125,-5.9137625,-2.0779674999999997,1.676993250000001,SDN.14.2_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[27,8]",-3.303655701795,-7.315696,-4.508065,-2.0490150000000003,0.40272590000000147,SDN.14.3_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[28,8]",-3.3266410858325,-7.8119035,-4.51766,-1.9980075,0.20639007500000064,SDN.14.4_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[29,8]",-3.4269048345975,-7.539573999999999,-4.521889999999999,-2.1668125000000003,0.0819575275000004,SDN.14.5_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[30,8]",-3.91155737974,-8.48089225,-5.682857499999999,-2.2296375,0.5619443500000005,SDN.15.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[31,8]",-3.5104576696175,-7.686261,-4.67644,-2.2225175,-0.23656844999999993,SDN.15.2_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[32,8]",-2.60136286976625,-5.52428175,-3.4099825,-1.65001,-0.3522927499999998,SDN.15.3_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[33,8]",-2.64963226695,-5.4825635,-3.4370175,-1.741335,-0.4506365999999998,SDN.15.4_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[34,8]",-3.846754705036875,-9.39336375,-5.662827500000001,-2.13757,1.5271750000000004,SDN.15.5_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[35,8]",-3.0095007129475,-7.26304225,-4.02585,-1.78902,0.1352652500000016,SDN.16.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[36,8]",-3.3224836026095,-8.117324250000001,-4.5691575,-1.9167675,0.4450246500000002,SDN.17.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[37,8]",-3.346939316273675,-7.704384750000001,-4.584165,-1.9660225,0.422836725,SDN.17.2_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[38,8]",-3.3494069569,-6.514147749999999,-4.2767775,-2.30935,-0.8966174499999998,SDN.17.3_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[39,8]",-3.3150355177375,-7.23059075,-4.476229999999999,-2.1044175,0.28603055000000044,SDN.17.4_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[40,8]",-3.22962417124525,-7.434260499999999,-4.33734,-1.95356,0.19668042500000002,SDN.17.5_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[41,8]",-3.584008718615,-7.5261275,-4.8578575,-2.189835,-0.14279959999999994,SDN.18.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[42,8]",-3.154764196935,-6.88558275,-4.2837950000000005,-1.9544949999999999,0.25313002500000015,SDN.18.2_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[43,8]",-2.58376592379,-5.2810482499999996,-3.3350524999999998,-1.7154475,-0.5083753499999999,SDN.18.3_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[44,8]",-3.081288900175,-5.9387585,-3.96422,-2.1122025,-0.8012301000000001,SDN.18.4_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[45,8]",-4.01950564296,-9.135193000000001,-6.0259175,-2.1672000000000002,1.149971750000001,SDN.2.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[46,8]",-4.2199947305925,-9.58620425,-6.3818075,-2.2224675,1.4065452500000004,SDN.2.2_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[47,8]",-4.32651848985,-9.71808875,-6.438855,-2.4801400000000005,1.3280827500000003,SDN.2.3_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[48,8]",-4.15449160762,-9.24804825,-6.307665,-2.22202,1.44038125,SDN.2.4_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[49,8]",-3.44425321301,-7.0662519999999995,-4.5484625,-2.2481725,-0.21506804999999915,SDN.2.5_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[50,8]",-3.20866932647,-6.322788750000001,-4.1734375,-2.1176425,-0.5875093749999998,SDN.3.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[51,8]",-2.8362921182964,-7.020933749999999,-4.0098275,-1.62256,0.933017925,SDN.3.2_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[52,8]",-4.00574564018325,-9.276467,-6.0237750000000005,-1.91726,1.32151625,SDN.3.3_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[53,8]",-3.9228483955775,-9.14711625,-5.873544999999999,-2.1849499999999997,1.5755760000000003,SDN.3.4_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[54,8]",-2.98478551616,-6.815991,-4.1645175000000005,-1.789965,0.5611309000000007,SDN.3.5_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[55,8]",-4.104368696605,-9.64925525,-6.094707499999999,-2.2287899999999996,1.4198534999999999,SDN.4.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[56,8]",-4.2844098661075,-9.924582,-6.656397500000001,-1.9308625,1.7351900000000002,SDN.4.2_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[57,8]",-3.311439337095,-7.5989805,-4.393185,-2.0532624999999998,0.09167716000000006,SDN.5.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[58,8]",-3.7338005713694,-8.413289500000001,-5.187835,-2.2416975,0.48183342500000026,SDN.5.2_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[59,8]",-3.677391834795,-8.302256999999999,-5.3087875,-2.1224100000000004,0.884229825,SDN.6.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[60,8]",-2.7110544476175,-5.574735249999999,-3.4741775,-1.815,-0.4817637499999993,SDN.6.2_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[61,8]",-4.236455156325,-9.69859825,-6.46965,-2.1893925,1.5358332500000005,SDN.6.3_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[62,8]",-3.964230752425,-8.41373225,-5.5865,-2.2791099999999997,0.32992895000000005,SDN.6.4_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[63,8]",-3.860877813605,-8.372075500000001,-5.6069725,-2.1965875,0.7100343750000003,SDN.6.5_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[64,8]",-2.73928605132,-5.7454434999999995,-3.589385,-1.8438175,-0.39490409999999965,SDN.7.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[65,8]",-3.092589344175,-5.903180249999999,-3.9358524999999998,-2.0981525,-0.8591528999999997,SDN.7.2_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[66,8]",-2.871109034215,-6.093692,-3.7602100000000003,-1.8737225,-0.2273081749999997,SDN.7.3_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[67,8]",-2.74964748814,-5.6295195,-3.5176675,-1.8353,-0.5262803749999992,SDN.7.4_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[68,8]",-3.172789585,-6.26788075,-4.0776525,-2.1692925,-0.7752435000000001,SDN.7.5_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[69,8]",-3.439857386005,-7.30964375,-4.6544175,-2.147125,-0.07480257249999984,SDN.7.6_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[70,8]",-3.5101145960375,-7.2433195,-4.7504325000000005,-2.2198474999999998,-0.2127614749999991,SDN.7.7_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[71,8]",-3.95197383818625,-9.09088675,-5.734992500000001,-2.3873125,1.1664112500000003,SDN.8.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[72,8]",-3.87210772372875,-9.270549,-5.5902025,-2.19677,1.398385500000001,SDN.8.2_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[73,8]",-3.702494024295,-8.969180000000001,-5.3124025,-2.0655975,1.1895625000000003,SDN.8.3_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[74,8]",-3.2195912764675,-7.2367715,-4.355515,-2.0186225,0.04863197000000043,SDN.8.4_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[75,8]",-2.863688779964,-6.02898875,-3.7179599999999997,-1.8892325000000003,-0.3817171999999988,SDN.8.5_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[76,8]",-3.04503673282,-5.9471359999999995,-3.8939325,-2.0983175000000003,-0.7656628499999995,SDN.9.1_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[77,8]",-3.09529857125075,-6.6964695,-4.03117,-1.9948875,-0.20308169999999995,SDN.9.2_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[78,8]",-3.495936958855,-7.130490249999999,-4.6350975,-2.2685999999999997,-0.4188434749999999,SDN.9.3_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[79,8]",-3.1196454960675,-6.0513025,-3.9925300000000004,-2.1636800000000003,-0.7410718999999998,SDN.9.4_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[80,8]",-3.57766437972025,-7.46748675,-4.8290675,-2.2769500000000003,-0.2571284249999995,SDN.9.5_1,8,2,mixture,mean_annual_incidence,all,all
SDN,"betas[1,9]",-3.822463773655,-8.063181000000002,-5.337235,-2.4923124999999997,1.1628760000000007,SDN.1.1_1,9,2,mixture,mean_annual_incidence,all,all
SDN,"betas[2,9]",-3.4718898092325,-6.5896272499999995,-4.461282499999999,-2.5285325,-0.12107177499999952,SDN.1.2_1,9,2,mixture,mean_annual_incidence,all,all
SDN,"betas[3,9]",-3.5764489364825,-7.0572745,-4.72262,-2.5406575,0.5617314250000012,SDN.1.3_1,9,2,mixture,mean_annual_incidence,all,all
SDN,"betas[4,9]",-3.8031037883,-7.37351275,-4.925285,-2.78609,-0.1445739249999998,SDN.1.4_1,9,2,mixture,mean_annual_incidence,all,all
SDN,"betas[5,9]",-3.615934791827,-8.04318075,-5.3072825,-2.5304975,2.514448000000002,SDN.1.5_1,9,2,mixture,mean_annual_incidence,all,all
SDN,"betas[6,9]",-3.50857460573,-7.03750575,-4.4861875,-2.54718,0.2673575500000014,SDN.1.6_1,9,2,mixture,mean_annual_incidence,all,all
SDN,"betas[7,9]",-3.41136685517,-6.847325499999999,-4.626225,-2.4285099999999997,1.2918722500000035,SDN.1.7_1,9,2,mixture,mean_annual_incidence,all,all
SDN,"betas[8,9]",-3.4686979083825,-6.38450525,-4.3668,-2.5793125000000003,-0.54704815,SDN.10.1_1,9,2,mixture,mean_annual_incidence,all,all
SDN,"betas[9,9]",-3.4964262832325,-6.887265749999999,-4.6785049999999995,-2.5216925000000003,0.6253047750000028,SDN.10.2_1,9,2,mixture,mean_annual_incidence,all,all
SDN,"betas[10,9]",-3.37536850363275,-7.141698999999999,-4.689245,-2.3434424999999997,1.6350845000000007,SDN.10.3_1,9,2,mixture,mean_annual_incidence,all,all
SDN,"betas[11,9]",-3.4782794144475,-6.897673,-4.6248325,-2.538295,0.7563254000000007,SDN.10.4_1,9,2,mixture,mean_annual_incidence,all,all
SDN,"betas[12,9]",-3.42509211672,-6.894007,-4.654525,-2.44366,1.2477010000000002,SDN.11.1_1,9,2,mixture,mean_annual_incidence,all,all
SDN,"betas[13,9]",-3.419564025075,-7.14760825,-4.69435,-2.4193075,1.4716270000000038,SDN.11.2_1,9,2,mixture,mean_annual_incidence,all,all
SDN,"betas[14,9]",-3.4940041309375,-6.58233825,-4.543685,-2.5318825,0.07617457500000217,SDN.11.3_1,9,2,mixture,mean_annual_incidence,all,all
SDN,"betas[15,9]",-3.362522999185,-6.898152,-4.5682625,-2.4168174999999996,1.411534,SDN.11.4_1,9,2,mixture,mean_annual_incidence,all,all
SDN,"betas[16,9]",-3.477439011121,-7.06192575,-4.805605,-2.3703925000000003,0.9856118750000009,SDN.12.1_1,9,2,mixture,mean_annual_incidence,all,all
