gid,variant,run_level,peak_month,peak_val,country
UGA.17_1,mixture,1,5,0.302452404825,UGA
UGA.18_1,mixture,1,11,0.8905049061166334,UGA
UGA.19_1,mixture,1,11,1.02892930701,UGA
UGA.2_1,mixture,1,4,0.4594823422493333,UGA
UGA.20_1,mixture,1,4,0.48553053539333335,UGA
UGA.21_1,mixture,1,10,0.341681992094,UGA
UGA.22_1,mixture,1,4,0.3327399561613,UGA
UGA.23_1,mixture,1,5,0.3295538021123333,UGA
UGA.24_1,mixture,1,5,0.301041117006,UGA
UGA.25_1,mixture,1,10,0.3158448259150333,UGA
UGA.26_1,mixture,1,11,0.6036985971872,UGA
UGA.27_1,mixture,1,4,0.36344354627733333,UGA
UGA.28_1,mixture,1,4,0.41926009952453336,UGA
UGA.29_1,mixture,1,4,0.43137284744046667,UGA
UGA.3_1,mixture,1,5,0.30090505322266664,UGA
UGA.30_1,mixture,1,10,0.289708847293,UGA
UGA.31_1,mixture,1,10,0.289195367595,UGA
UGA.32_1,mixture,1,10,0.3556131839566667,UGA
UGA.33_1,mixture,1,4,0.434395897097,UGA
UGA.34_1,mixture,1,10,0.2972061487538,UGA
UGA.35_1,mixture,1,10,0.3489175659778,UGA
UGA.36_1,mixture,1,4,0.37330931594766664,UGA
UGA.37_1,mixture,1,10,0.32405909999666666,UGA
UGA.38_1,mixture,1,4,0.666497543259,UGA
UGA.39_1,mixture,1,10,0.3655916399363333,UGA
UGA.4_1,mixture,1,4,0.35021149199511664,UGA
UGA.40_1,mixture,1,5,0.336154542957,UGA
UGA.41_1,mixture,1,4,0.51293651397,UGA
UGA.42_1,mixture,1,5,0.2875682464146,UGA
UGA.43_1,mixture,1,10,0.31352090726,UGA
UGA.44_1,mixture,1,10,0.3461037739066667,UGA
UGA.45_1,mixture,1,4,0.4009249269713333,UGA
UGA.46_1,mixture,1,5,0.2884542113924667,UGA
UGA.47_1,mixture,1,10,0.33749851240133333,UGA
UGA.48_1,mixture,1,11,0.527562017754,UGA
UGA.49_1,mixture,1,10,0.31281562562366666,UGA
UGA.5_1,mixture,1,5,0.296586795467,UGA
UGA.50_1,mixture,1,10,0.35156666593696667,UGA
UGA.51_1,mixture,1,10,0.36382262899,UGA
UGA.52_1,mixture,1,10,0.4203857026296667,UGA
UGA.53_1,mixture,1,10,0.3454185712955,UGA
UGA.54_1,mixture,1,4,0.3865091384073333,UGA
UGA.55_1,mixture,1,5,0.30738684471736666,UGA
UGA.56_1,mixture,1,4,0.37607565526223335,UGA
UGA.57_1,mixture,1,10,0.34890822825976664,UGA
UGA.58_1,mixture,1,11,0.710346439367,UGA
UGA.6_1,mixture,1,10,0.2872984646294667,UGA
UGA.7_1,mixture,1,12,1.468147789,UGA
UGA.8_1,mixture,1,4,0.40411151345766666,UGA
UGA.9_1,mixture,1,5,0.28677314068183335,UGA
ZAF.1_1,base,1,3,1.30848186675,ZAF
ZAF.2_1,base,1,3,1.30848186675,ZAF
ZAF.3_1,base,1,3,1.30848186675,ZAF
ZAF.4_1,base,1,3,1.30848186675,ZAF
ZAF.5_1,base,1,3,1.30848186675,ZAF
ZAF.6_1,base,1,3,1.30848186675,ZAF
ZAF.7_1,base,1,3,1.30848186675,ZAF
ZAF.8_1,base,1,3,1.30848186675,ZAF
ZAF.9_1,base,1,3,1.30848186675,ZAF
ZMB.1_1,base,1,11,1.362792589575,ZMB
ZMB.10_1,base,1,11,1.362792589575,ZMB
ZMB.2_1,base,1,11,1.362792589575,ZMB
ZMB.3_1,base,1,11,1.362792589575,ZMB
ZMB.4_1,base,1,11,1.362792589575,ZMB
ZMB.5_1,base,1,11,1.362792589575,ZMB
ZMB.6_1,base,1,11,1.362792589575,ZMB
ZMB.7_1,base,1,11,1.362792589575,ZMB
ZMB.8_1,base,1,11,1.362792589575,ZMB
ZMB.9_1,base,1,11,1.362792589575,ZMB
