variable,mean,q2.5,q25,q75,q97.5,gid,month,country,run_level,variant,identifier,time_left,time_right,median
"betas[2,11]",-0.678814988862745,-1.383171,-0.8951285,-0.4467035,0.10811461000000032,NGA.1.10_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.669439
"betas[3,11]",-0.652309882745098,-1.2719395,-0.8651815,-0.42335500000000004,-0.08899084,NGA.1.11_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.630233
"betas[4,11]",-0.7226976929411765,-1.348091,-0.9476775,-0.47883299999999995,-0.16608099999999992,NGA.1.12_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.721427
"betas[5,11]",-0.698768589372549,-1.423925,-0.9315715,-0.4720325,-0.08046109999999987,NGA.1.13_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.685294
"betas[6,11]",-0.624497697254902,-1.2963435,-0.861742,-0.3899065,0.00597503500000023,NGA.1.14_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.608349
"betas[7,11]",-0.46097153647058825,-1.2158765,-0.675926,-0.219318,0.20254165000000007,NGA.1.15_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.426517
"betas[8,11]",-0.7061486768627451,-1.2758005,-0.888401,-0.5128055,-0.23950754999999999,NGA.1.16_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.675838
"betas[9,11]",-0.7213912360784314,-1.417816,-0.9224019999999999,-0.487639,-0.06329959999999997,NGA.1.17_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.742988
"betas[10,11]",-0.4923614857254902,-1.2434175,-0.727148,-0.2447265,0.10167936500000016,NGA.1.2_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.46754
"betas[11,11]",-0.6859142807843137,-1.261185,-0.8644565,-0.4754635,-0.1618278999999999,NGA.1.3_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.658976
"betas[12,11]",-0.7352066117647059,-1.329623,-0.9355545000000001,-0.5189425,-0.21060849999999998,NGA.1.4_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.723726
"betas[13,11]",-0.6821028823529411,-1.4122415,-0.9001295,-0.445045,-0.04534313499999987,NGA.1.5_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.682684
"betas[14,11]",-0.7683027466666666,-1.4510155,-0.9851345,-0.5145115,-0.18351384999999998,NGA.1.6_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.77233
"betas[15,11]",-0.6649175353764706,-1.402601,-0.877033,-0.416969,0.020333127650000178,NGA.1.7_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.654681
"betas[16,11]",-0.700397251372549,-1.4246560000000001,-0.9416629999999999,-0.459777,-0.08024300999999995,NGA.1.8_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.683795
"betas[17,11]",-0.6316810549019608,-1.282353,-0.864977,-0.3995525,0.04519970500000019,NGA.1.9_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.618054
"betas[18,11]",-0.655442594117647,-1.375293,-0.8882945,-0.413522,0.005129025000000138,NGA.10.1_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.629208
"betas[19,11]",-0.6878900698039215,-1.379798,-0.892943,-0.49093600000000004,0.06638995500000007,NGA.10.10_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.698074
"betas[20,11]",-0.6694092566666666,-1.2890485,-0.919118,-0.42843,0.024250047500000187,NGA.10.11_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.674825
"betas[21,11]",-0.7161273945098039,-1.385142,-0.9456595,-0.4754985,-0.06768785499999988,NGA.10.12_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.714552
"betas[22,11]",-0.716316436862745,-1.4186124999999998,-0.937433,-0.5105999999999999,-0.07358123499999972,NGA.10.13_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.700467
"betas[23,11]",-0.705352368,-1.4154965,-0.926696,-0.470798,-0.031681461499999536,NGA.10.14_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.68905400000000006
"betas[24,11]",-0.713845191372549,-1.410937,-0.9503055,-0.46529050000000005,-0.11856459999999984,NGA.10.15_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.697572
"betas[25,11]",-0.7268966522745098,-1.439934,-0.9535395,-0.497835,-0.04414905999999991,NGA.10.16_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.720827
"betas[26,11]",-0.4685235360392157,-1.1676715,-0.7381515000000001,-0.242814,0.24583265,NGA.10.17_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.474228
"betas[27,11]",-0.34303278352941174,-1.035099,-0.582984,-0.108844,0.43675275000000013,NGA.10.18_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.344969
"betas[28,11]",-0.6145662818862745,-1.2208415000000001,-0.8633685,-0.40531649999999997,0.03453928500000007,NGA.10.19_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.584552
"betas[29,11]",-0.3987257779215686,-1.187535,-0.612571,-0.1614025,0.24313865000000026,NGA.10.2_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.407583
"betas[30,11]",-0.5958630621960784,-1.221733,-0.8124835,-0.39083599999999996,0.18346755000000003,NGA.10.20_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.601763
"betas[31,11]",-0.5802638770588235,-1.2962045,-0.7988785,-0.358052,0.29164850000000003,NGA.10.21_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.617294
"betas[32,11]",-0.6185385062745098,-1.307088,-0.872709,-0.37022849999999996,0.04514140000000009,NGA.10.22_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.599587
"betas[33,11]",-0.6053929509490196,-1.291255,-0.8192865,-0.38383849999999997,0.057592585000000196,NGA.10.23_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.603849
"betas[34,11]",-0.41764138329411765,-1.1324435,-0.677273,-0.169948,0.27205860000000004,NGA.10.24_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.392463
"betas[35,11]",-0.5440903011372549,-1.1891585,-0.7876114999999999,-0.3079545,0.16350680000000017,NGA.10.25_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.535002
"betas[36,11]",-0.3908114674901961,-1.0382164500000002,-0.589622,-0.1677835,0.16266380000000005,NGA.10.3_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.390972
"betas[37,11]",-0.5018827197647059,-1.2320935,-0.7281015,-0.2788915,0.114099,NGA.10.4_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.513276
"betas[38,11]",-0.4640944725019608,-1.2241190000000002,-0.7005205,-0.2218345,0.2748982000000001,NGA.10.5_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.446829
"betas[39,11]",-0.6126014227058824,-1.3471395,-0.8559075,-0.363765,0.09279553000000011,NGA.10.6_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.618555
"betas[40,11]",-0.5551683181960785,-1.271191,-0.8012055,-0.30840650000000003,0.13611480000000029,NGA.10.7_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.554142
"betas[41,11]",-0.6321327420784314,-1.2900114999999999,-0.878017,-0.4001645,0.07282845000000004,NGA.10.8_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.643224
"betas[42,11]",-0.465054411827451,-1.1588615,-0.691398,-0.237972,0.21515160000000003,NGA.10.9_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.469612
"betas[43,11]",-0.6908217180392157,-1.3005775000000002,-0.8695775,-0.493398,-0.2565082,NGA.11.1_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.663454
"betas[44,11]",-0.6540559211764706,-1.2049135,-0.8247675,-0.4712235,-0.15950039999999996,NGA.11.10_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.638889
"betas[45,11]",-0.5895938736470588,-1.2675175,-0.84708,-0.33134600000000003,0.1274369500000002,NGA.11.11_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.57644
"betas[46,11]",-0.7656332147058823,-1.4494855,-0.9641715,-0.5559395,-0.23995344999999996,NGA.11.12_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.748868
"betas[47,11]",-0.5434090287058824,-1.2365985,-0.830309,-0.2994985,0.2286133500000001,NGA.11.13_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.539452
"betas[48,11]",-0.3562992643137255,-1.0302295000000001,-0.5632905,-0.1356385,0.2540230000000002,NGA.11.2_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.333292
"betas[49,11]",-0.7999658333333334,-1.415044,-0.9826255,-0.5920665,-0.23524604999999998,NGA.11.3_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.798584
"betas[50,11]",-0.8428817960784314,-1.427372,-0.993395,-0.6694215,-0.38811139999999994,NGA.11.4_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.825799
"betas[51,11]",-0.8471420980392157,-1.4480345,-1.03635,-0.6477934999999999,-0.31953584999999984,NGA.11.5_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.839887
"betas[52,11]",-0.8918741529411764,-1.5327045,-1.1069149999999999,-0.6739425,-0.3418570999999999,NGA.11.6_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.897642
"betas[53,11]",-0.7937797168627451,-1.3549815,-0.9939825,-0.602263,-0.31075974999999995,NGA.11.7_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.775958
"betas[54,11]",-0.779629722745098,-1.4797354999999999,-0.9891179999999999,-0.536794,-0.23702429999999983,NGA.11.8_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.766338
"betas[55,11]",-0.6448426303921568,-1.274023,-0.8867425,-0.41587949999999996,-0.007249852499999735,NGA.11.9_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.637574
"betas[56,11]",-0.6926020937254902,-1.4510899999999998,-0.928176,-0.4691975,0.05052582000000007,NGA.12.1_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.669306
"betas[57,11]",-0.7029165722745098,-1.428192,-0.8876785,-0.485813,-0.009407594499999922,NGA.12.10_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.702262
"betas[58,11]",-0.7544310898039216,-1.3913539999999998,-0.9326589999999999,-0.5557295,-0.16996859999999986,NGA.12.11_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.743502
"betas[59,11]",-0.8758478890196079,-1.493494,-1.07439,-0.6715074999999999,-0.36358519999999994,NGA.12.12_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.868425
"betas[60,11]",-0.7216687070196078,-1.420393,-0.945649,-0.4889795,-0.07237036499999995,NGA.12.13_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.732008
"betas[61,11]",-0.7443018615686274,-1.493865,-0.946948,-0.5153045,-0.09767661499999994,NGA.12.14_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.75335
"betas[62,11]",-0.701767437882353,-1.3982995,-0.9055,-0.489846,-0.0015742209999999356,NGA.12.15_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.69452
"betas[63,11]",-0.7337434836862745,-1.4637585,-0.943187,-0.500793,-0.03634531499999994,NGA.12.16_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.729012
"betas[64,11]",-0.6814441167450981,-1.4031855000000002,-0.8933439999999999,-0.470703,0.02553090050000028,NGA.12.17_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.672696
"betas[65,11]",-0.6328845341176471,-1.3161005,-0.8256034999999999,-0.394024,-0.13139004999999998,NGA.12.18_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.608208
"betas[66,11]",-0.6845476140392157,-1.3490675,-0.9315145,-0.454785,-0.06749652499999956,NGA.12.2_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.656133
"betas[67,11]",-0.4439527662352941,-1.070818,-0.7120314999999999,-0.199632,0.29623845000000004,NGA.12.3_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.471906
"betas[68,11]",-0.5133474194901961,-1.2817685,-0.7536419999999999,-0.2480075,0.3377816500000001,NGA.12.4_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.524873
"betas[69,11]",-0.47272644643137257,-1.138199,-0.711614,-0.2507145,0.28026285000000006,NGA.12.5_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.480035
"betas[70,11]",-0.3555353780392157,-1.045097,-0.606098,-0.0800137,0.33635925000000017,NGA.12.6_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.348482
"betas[71,11]",-0.3339761837647059,-1.0796994999999998,-0.6128115000000001,-0.049203300000000005,0.5250173500000003,NGA.12.7_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.367519
"betas[72,11]",-0.35410483011764704,-1.00838545,-0.5715954999999999,-0.126558,0.28515725000000003,NGA.12.8_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.373892
"betas[73,11]",-0.538606794972549,-1.2502164999999998,-0.7551945,-0.338236,0.1911347000000003,NGA.12.9_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.523408
"betas[74,11]",-0.2992267763137255,-0.8497148,-0.4810945,-0.113088,0.2557952500000001,NGA.13.1_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.29422
"betas[75,11]",-0.371629771254902,-1.157547,-0.610688,-0.1293285,0.28096315,NGA.13.10_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.36104
"betas[76,11]",-0.38047490525490196,-1.148682,-0.666388,-0.105994,0.41402715,NGA.13.11_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.385572
"betas[77,11]",-0.390912825372549,-1.047737,-0.6464645,-0.1588715,0.3514680500000001,NGA.13.12_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.379578
"betas[78,11]",-0.43723829882352944,-1.036111,-0.681737,-0.2209235,0.2635633500000001,NGA.13.13_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.432108
"betas[79,11]",-0.3625854140392157,-1.0597295,-0.6435685,-0.1317375,0.39595555000000016,NGA.13.14_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.336219
"betas[80,11]",-0.49424150298039216,-1.1208825,-0.7066135,-0.272277,0.18024825000000003,NGA.13.15_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.507435
"betas[81,11]",-0.48229824407843136,-1.1474369999999998,-0.7121310000000001,-0.2322795,0.1721867000000002,NGA.13.16_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.484967
"betas[82,11]",-0.3546637191372549,-1.022542,-0.6293005,-0.06164915,0.3215765,NGA.13.2_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.363397
"betas[83,11]",-0.3306513136078431,-1.0455475,-0.5904455,-0.09440860000000001,0.36947135000000014,NGA.13.3_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.362241
"betas[84,11]",-0.46672302703137253,-1.0833665,-0.7041765,-0.24335400000000001,0.14611465000000023,NGA.13.4_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.473045
"betas[85,11]",-0.5948370770196079,-1.2421309999999999,-0.813178,-0.38853249999999995,0.02055508100000011,NGA.13.5_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.579942
"betas[86,11]",-0.5582859114901961,-1.2291995,-0.809259,-0.2958255,0.17438125,NGA.13.6_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.554522
"betas[87,11]",-0.629004235882353,-1.310468,-0.832109,-0.3946185,-0.008992082499999993,NGA.13.7_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.625319
"betas[88,11]",-0.5911865589411764,-1.360874,-0.827683,-0.335172,0.059561245000000006,NGA.13.8_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.560237
"betas[89,11]",-0.6582734392941176,-1.3962395,-0.878563,-0.4148675,0.022119905000000033,NGA.13.9_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.67151
"betas[90,11]",-0.6288565403529411,-1.3547755000000001,-0.8766404999999999,-0.3879035,0.059882040000000136,NGA.14.1_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.648355
"betas[91,11]",-0.6170776408627451,-1.3423435000000001,-0.8503795000000001,-0.36568049999999996,0.15681280000000006,NGA.14.10_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.614361
"betas[92,11]",-0.5934919509803922,-1.340728,-0.806941,-0.3610725,0.11817071500000051,NGA.14.11_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.598462
"betas[93,11]",-0.6114449805490196,-1.2676850000000002,-0.8266565,-0.3682185,-0.009377676499999953,NGA.14.12_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.597524
"betas[94,11]",-0.5904727209803922,-1.300047,-0.8414415,-0.3655895,0.08770750500000007,NGA.14.13_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.606409
"betas[95,11]",-0.5960258929411765,-1.355404,-0.8559105,-0.3475465,0.21282025000000046,NGA.14.14_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.614558
"betas[96,11]",-0.6009540790235294,-1.276569,-0.820547,-0.3481325,0.15011400000000003,NGA.14.15_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.63181
"betas[97,11]",-0.5802288175607843,-1.307645,-0.832422,-0.328468,0.15362700000000035,NGA.14.16_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.605644
"betas[98,11]",-0.6063701690196078,-1.265491,-0.852684,-0.405943,0.11841260000000015,NGA.14.17_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.580645
"betas[99,11]",-0.5983931431764706,-1.282272,-0.870898,-0.341982,0.1875733,NGA.14.2_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.59756
"betas[100,11]",-0.707670086,-1.3418085,-0.9580865000000001,-0.463696,-0.01028749449999994,NGA.14.3_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.723374
"betas[101,11]",-0.6495322103254902,-1.4023255000000001,-0.832746,-0.41924249999999996,-0.05804230999999987,NGA.14.4_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.633322
"betas[102,11]",-0.40776058235294116,-1.0373395,-0.6228745,-0.2110855,0.26564335000000006,NGA.14.5_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.401445
"betas[103,11]",-0.37453178,-1.101284,-0.593499,-0.134984,0.2275954,NGA.14.6_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.335062
"betas[104,11]",-0.34869184058823527,-1.091427,-0.5903455,-0.0933345,0.29431560000000007,NGA.14.7_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.340123
"betas[105,11]",-0.317307138,-1.0359690000000001,-0.5543745,-0.06770475,0.3251625500000001,NGA.14.8_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.308934
"betas[106,11]",-0.39966542294901963,-1.108471,-0.6393095,-0.185718,0.2938681000000001,NGA.14.9_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.404893
"betas[107,11]",-0.4107923734901961,-1.141414,-0.6397545,-0.176654,0.23532135000000015,NGA.15.1_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.382874
"betas[108,11]",-0.7469984,-1.317048,-0.926666,-0.5413535,-0.2809499,NGA.15.2_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.720004
"betas[109,11]",-0.33550831165490197,-0.9656082500000001,-0.5659775,-0.1117965,0.33106560000000007,NGA.15.3_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.354347
"betas[110,11]",0.017371956847058823,-0.62463325,-0.2448745,0.2745615,0.6593863500000001,NGA.15.4_1,11,NGA,2,mixture,mean_annual_incidence,all,all,0.0183877
"betas[111,11]",-0.07153321043137255,-0.60391445,-0.259734,0.09965304999999999,0.5816378500000002,NGA.15.5_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.0631663
"betas[112,11]",0.011606952933333331,-0.67952435,-0.198929,0.216455,0.70279265,NGA.15.6_1,11,NGA,2,mixture,mean_annual_incidence,all,all,0.00961266
"betas[113,11]",0.10288104376470589,-0.4853261,-0.06877654999999999,0.29263799999999995,0.6815265500000004,NGA.16.1_1,11,NGA,2,mixture,mean_annual_incidence,all,all,0.110915
"betas[114,11]",-0.012028963215686276,-0.59545815,-0.2184065,0.2177015,0.5660557,NGA.16.10_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.0270796
"betas[115,11]",0.11616873887058823,-0.3352656,-0.03590745,0.27031700000000003,0.5549585499999999,NGA.16.11_1,11,NGA,2,mixture,mean_annual_incidence,all,all,0.110495
"betas[116,11]",-0.5257261042745098,-1.032082,-0.6757205,-0.3646835,-0.06599034999999996,NGA.16.2_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.508088
"betas[117,11]",-0.42902788196078434,-0.9866245499999999,-0.6007515,-0.23507699999999998,0.09352851500000023,NGA.16.3_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.422505
"betas[118,11]",0.04539343309411765,-0.5453576,-0.1246605,0.246216,0.5964935000000002,NGA.16.4_1,11,NGA,2,mixture,mean_annual_incidence,all,all,0.0453167
"betas[119,11]",-0.14245837015686275,-0.8700212,-0.3892215,0.09304465,0.51817245,NGA.16.5_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.117123
"betas[120,11]",0.17528463812156864,-0.2530864,0.01333765,0.333268,0.6730210000000001,NGA.16.6_1,11,NGA,2,mixture,mean_annual_incidence,all,all,0.191717
"betas[121,11]",-0.06524562298039216,-0.5390616,-0.2401265,0.09400105,0.4942360000000001,NGA.16.7_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.071931899999999993
"betas[122,11]",-0.07197045847058824,-0.9503620500000001,-0.302267,0.17904799999999998,0.60789845,NGA.16.8_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.0315839
"betas[123,11]",-0.052431653333333335,-0.83861345,-0.2363625,0.1732495,0.6162009500000001,NGA.16.9_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.0163287
"betas[124,11]",-0.41828132133333334,-1.1136115,-0.6405465,-0.1913205,0.3187053000000004,NGA.17.1_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.43896
"betas[125,11]",-0.44435143780392156,-1.067626,-0.6334555,-0.24836049999999998,0.2375280500000009,NGA.17.10_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.451075
"betas[126,11]",-0.39652552474509806,-1.2753389999999998,-0.6435485000000001,-0.17194399999999999,0.42956620000000023,NGA.17.11_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.382866
"betas[127,11]",-0.36487944156862745,-1.3184099999999999,-0.624872,-0.0756937,0.46169870000000013,NGA.17.12_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.366206
"betas[128,11]",-0.37486277356862746,-1.2183765,-0.6762095,-0.0828801,0.41441925000000024,NGA.17.13_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.336992
"betas[129,11]",-0.47614178023529413,-1.2510255,-0.742452,-0.24451650000000003,0.31924160000000007,NGA.17.14_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.448861
"betas[130,11]",-0.5290295414117647,-1.239464,-0.768684,-0.291639,0.12282565000000023,NGA.17.15_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.513826
"betas[131,11]",-0.5779036623137255,-1.2696795,-0.8105595,-0.32038750000000005,-0.02168491999999996,NGA.17.16_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.559967
"betas[132,11]",-0.4822808030980392,-1.2246994999999998,-0.6820435,-0.2475945,0.2048355,NGA.17.17_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.468756
"betas[133,11]",-0.44161928294117647,-1.234603,-0.7141825,-0.174867,0.4291597000000001,NGA.17.18_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.428449
"betas[134,11]",-0.40429353674509805,-1.1099234999999998,-0.6822415,-0.13996399999999998,0.3666422000000002,NGA.17.19_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.40859
"betas[135,11]",-0.516195565254902,-1.221704,-0.727645,-0.30204699999999995,0.17879345000000033,NGA.17.2_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.505369
"betas[136,11]",-0.49017390964313723,-1.1566975,-0.7121595000000001,-0.27423200000000003,0.22994710000000024,NGA.17.20_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.47439
"betas[137,11]",-0.5158825221568627,-1.3271935,-0.771318,-0.2437985,0.2586872500000001,NGA.17.21_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.517919
"betas[138,11]",-0.391015948627451,-1.1981885,-0.6784425000000001,-0.0902735,0.51638665,NGA.17.22_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.371906
"betas[139,11]",-0.3865911052117647,-1.0712169999999999,-0.6549605,-0.111384,0.24664670000000005,NGA.17.23_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.410524
"betas[140,11]",-0.4429609619607843,-1.073214,-0.6757435,-0.234184,0.32134375,NGA.17.24_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.460942
"betas[141,11]",-0.412014866,-1.159099,-0.669976,-0.1609255,0.3811314,NGA.17.25_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.407214
"betas[142,11]",-0.45380749984313723,-1.1543725,-0.7165705,-0.185487,0.28107285000000004,NGA.17.26_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.46865
"betas[143,11]",-0.40708739784313724,-1.071982,-0.6750145000000001,-0.1708775,0.4018812500000004,NGA.17.27_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.426185
"betas[144,11]",-0.4286834904745098,-1.1492705,-0.6847745000000001,-0.172558,0.45950725000000003,NGA.17.3_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.44646
"betas[145,11]",-0.5176715574117647,-1.324379,-0.8071280000000001,-0.25484450000000003,0.2425504,NGA.17.4_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.511851
"betas[146,11]",-0.4662240160784314,-1.161738,-0.7105125,-0.2449595,0.20448115,NGA.17.5_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.44697
"betas[147,11]",-0.38974947349019606,-1.112914,-0.616502,-0.1581115,0.29500115000000005,NGA.17.6_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.382438
"betas[148,11]",-0.3642632498862745,-1.2354175,-0.6444655,-0.07053100000000001,0.40296660000000006,NGA.17.7_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.32914
"betas[149,11]",-0.49740250701960786,-1.2609385,-0.738723,-0.2670535,0.2387437,NGA.17.8_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.49885
"betas[150,11]",-0.2794319809215686,-1.026197,-0.5290760000000001,-0.061501,0.34624385,NGA.17.9_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.242245
"betas[151,11]",-0.0238478682745098,-0.5991107499999999,-0.22316049999999998,0.1881885,0.5509557500000002,NGA.18.1_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.0281901
"betas[152,11]",0.04769848056470588,-0.49083609999999994,-0.1375405,0.2127615,0.5922745000000001,NGA.18.10_1,11,NGA,2,mixture,mean_annual_incidence,all,all,0.0635645
"betas[153,11]",-0.006063379176470589,-0.5351285,-0.183638,0.175543,0.48499895000000004,NGA.18.11_1,11,NGA,2,mixture,mean_annual_incidence,all,all,-0.00511869
