country,run_level,variant,identifier,time_left,time_right,variable,mean,q2.5,q25,q75,q97.5,unit,month
UGA,1,mixture,mean_annual_incidence,all,all,"betas[7,2]",-0.8792254922033333,-1.8148104999999999,-1.1852025,-0.60627,0.2487768250000001,UGA.15_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[8,2]",-0.616697465184,-1.50490875,-0.90862425,-0.31897125,0.24440617500000014,UGA.16_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[9,2]",-0.9381165093566667,-1.7944529999999999,-1.22624,-0.7003685000000001,0.0938103950000007,UGA.17_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[10,2]",-0.7378909935083333,-1.563594,-1.0083775,-0.46770975000000004,0.12158417500000006,UGA.18_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[11,2]",-0.6979543549467667,-1.55164125,-0.9815977499999999,-0.40364675,0.19057565000000032,UGA.19_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[12,2]",-1.0186043874,-1.91725625,-1.2948,-0.78565975,0.1050255000000012,UGA.2_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[13,2]",-1.030392627607,-1.9009075000000002,-1.3206875,-0.795526,0.24858510000000011,UGA.20_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[14,2]",-0.9039033147866666,-1.6173832499999998,-1.134795,-0.6940890000000001,-0.07661008999999934,UGA.21_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[15,2]",-0.9599721017566667,-1.8394125,-1.2503225,-0.7170289999999999,0.10343015000001059,UGA.22_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[16,2]",-0.9921806647043333,-1.8015925,-1.258705,-0.7563555,0.009469049250001511,UGA.23_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[17,2]",-0.9862233416096666,-1.75575225,-1.2358099999999999,-0.7633422500000001,-0.11524284999999976,UGA.24_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[18,2]",-0.9072834703366667,-1.72725675,-1.1982925,-0.65601225,0.03627211500000099,UGA.25_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[19,2]",-0.819528903807,-1.73267975,-1.12802,-0.538553,0.12415745000000036,UGA.26_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[20,2]",-0.9996134357313333,-1.83171375,-1.26572,-0.7703517500000001,0.04280283000000029,UGA.27_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[21,2]",-1.0112153944966666,-1.84362075,-1.29527,-0.785731,0.09382749750000055,UGA.28_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[22,2]",-1.00045852994,-1.8180489999999998,-1.284625,-0.77454725,0.15956105000000487,UGA.29_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[23,2]",-0.9531706224833333,-1.82445125,-1.2329575,-0.713076,0.10774887500000044,UGA.3_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[24,2]",-0.91992366872,-1.77891925,-1.20021,-0.6707585,0.12130030000000021,UGA.30_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[25,2]",-0.9340100286426667,-1.784793,-1.217525,-0.68705725,0.1652418500000001,UGA.31_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[26,2]",-0.8751560218433333,-1.7127934999999999,-1.161085,-0.6335375,0.2003756750000007,UGA.32_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[27,2]",-1.00929583066,-1.8809805,-1.2873575,-0.7770794999999999,0.07904679500000034,UGA.33_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[28,2]",-0.9191962675743334,-1.78431975,-1.1947675,-0.67475425,0.10530545000000015,UGA.34_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[29,2]",-0.8854222209033333,-1.74516625,-1.1783525,-0.63784375,0.13102980000000003,UGA.35_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[30,2]",-0.9978556458533333,-1.81468875,-1.2655025,-0.7687200000000001,-0.006133145999997477,UGA.36_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[31,2]",-0.9007334509833334,-1.77616925,-1.191925,-0.65481875,0.17940787500000027,UGA.37_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[32,2]",-1.1204484630266667,-2.02816375,-1.397005,-0.9064975000000001,0.4419708000000001,UGA.38_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[33,2]",-0.8808313847523334,-1.7558915,-1.1762075,-0.61213975,0.10508750000000036,UGA.39_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[34,2]",-0.97321177014,-1.8402904999999998,-1.2688975,-0.7352112500000001,0.11945537500000158,UGA.4_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[35,2]",-0.9274014193333333,-1.799989,-1.2024625,-0.68193725,0.08237609500000007,UGA.40_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[36,2]",-1.0604150096666667,-1.9073329999999997,-1.3326349999999998,-0.8320265,0.09881900250000226,UGA.41_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[37,2]",-0.9416679678733333,-1.8006550000000001,-1.2291525,-0.7009647499999999,0.046074915000003915,UGA.42_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[38,2]",-0.9102968455333333,-1.7234099999999999,-1.2042725,-0.67437775,0.14962517500000022,UGA.43_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[39,2]",-0.8760599149933334,-1.7418835,-1.1587999999999998,-0.6198295,0.09732157750000237,UGA.44_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[40,2]",-0.9939546574066667,-1.8680272500000001,-1.2744,-0.7656472500000001,0.211421925000001,UGA.45_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[41,2]",-0.9302891600263333,-1.78289725,-1.2064875,-0.69126925,0.09500538750000001,UGA.46_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[42,2]",-0.8797703904033334,-1.5847799999999999,-1.1149825,-0.6725935,0.03929119750000163,UGA.47_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[43,2]",-0.8421197999,-1.6727984999999999,-1.1224075,-0.5857407499999999,0.05303136000000028,UGA.48_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[44,2]",-0.9194598027390667,-1.7732365,-1.2038175,-0.6697752499999999,0.13542670000000118,UGA.49_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[45,2]",-0.9324751884984767,-1.78347675,-1.2139575,-0.69076425,0.11140495000000139,UGA.5_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[46,2]",-0.8966931670033333,-1.74855725,-1.17624,-0.6449765,0.057824655000000225,UGA.50_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[47,2]",-0.8812607407103666,-1.70419725,-1.1630675,-0.61392775,0.1029759000000005,UGA.51_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[48,2]",-0.9119367653733333,-1.7615079999999999,-1.1730925,-0.66024975,-0.03947606249999913,UGA.52_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[49,2]",-0.8900670947035667,-1.74221025,-1.17939,-0.63595075,0.12059922500000024,UGA.53_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[50,2]",-0.9163670469486667,-1.71568,-1.204985,-0.719086,0.6525737750000029,UGA.54_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[51,2]",-0.9270643546066667,-1.78114075,-1.2194475,-0.691764,0.21476535000000152,UGA.55_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[52,2]",-0.97569739809,-1.7981257499999999,-1.2586350000000002,-0.7508975,0.24777202500000076,UGA.56_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[53,2]",-0.8888169246953334,-1.71832475,-1.1711699999999998,-0.6388447500000001,0.12082660000000028,UGA.57_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[54,2]",-0.762061817471,-1.5628937499999997,-1.050105,-0.50980625,0.16411970000000026,UGA.58_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[55,2]",-0.9179248972366667,-1.8332865,-1.2107375,-0.6670555,0.19257592500000037,UGA.6_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[56,2]",-0.5724348460533333,-1.50411425,-0.86698425,-0.26594625,0.3153065500000003,UGA.7_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[57,2]",-1.0053386727466667,-1.83841425,-1.2856725,-0.76522925,0.09205046750000012,UGA.8_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[58,2]",-0.940246744678,-1.789049,-1.2190425,-0.69417225,0.07447027750000007,UGA.9_1,2
UGA,1,mixture,mean_annual_incidence,all,all,"betas[1,3]",-1.113496207,-1.9257235,-1.36219,-0.878026,-0.20904392499999974,UGA.1_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[2,3]",-1.0809805761333333,-1.92717925,-1.360055,-0.8428217499999999,-0.029012557499999633,UGA.10_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[3,3]",-0.98950198134,-1.8092145000000002,-1.2584275,-0.7363085,-0.049804387499999936,UGA.11_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[4,3]",-0.9990592161266667,-1.85215425,-1.27491,-0.738604,-0.10043572499999999,UGA.12_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[5,3]",-1.0056264539266666,-1.8395997499999999,-1.279045,-0.7592782499999999,-0.014734319999999888,UGA.13_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[6,3]",-1.0709955447833333,-1.896405,-1.3523550000000002,-0.8339847499999999,0.019383630000000356,UGA.14_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[7,3]",-1.0353271827266666,-1.93876675,-1.3326799999999999,-0.7721045,-0.00794200749999881,UGA.15_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[8,3]",-0.8461744651933333,-1.76000225,-1.1395575,-0.5457925,0.027267210000000514,UGA.16_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[9,3]",-1.0747150830833334,-1.90511425,-1.346765,-0.8351704999999999,-0.046147399999999936,UGA.17_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[10,3]",-0.9369533249741333,-1.77257325,-1.205025,-0.6692932500000001,-0.11135229999999997,UGA.18_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[11,3]",-0.913563753411,-1.79891625,-1.195125,-0.630231,-0.05961847249999934,UGA.19_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[12,3]",-1.1195526534666667,-1.98516225,-1.398085,-0.89370825,0.08289582500000019,UGA.2_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[13,3]",-1.1325302661166667,-1.99020425,-1.4243350000000001,-0.90855375,0.15276922500000076,UGA.20_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[14,3]",-1.0452032005933334,-1.7851502499999998,-1.2865525,-0.82922,-0.07800621999999861,UGA.21_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[15,3]",-1.0852566359666667,-1.937814,-1.3695975,-0.85014575,-0.036270099999994275,UGA.22_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[16,3]",-1.1165830459,-1.9315782499999998,-1.3821350000000001,-0.888011,-0.1717144249999988,UGA.23_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[17,3]",-1.1126018569266667,-1.8871680000000002,-1.35975,-0.8869345,-0.2112422999999984,UGA.24_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[18,3]",-1.0546457246063334,-1.8864625,-1.3299925,-0.80799725,-0.1326856749999999,UGA.25_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[19,3]",-0.9984964049083334,-1.879212,-1.2905950000000002,-0.7222722500000001,-0.07274631249999944,UGA.26_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[20,3]",-1.12583064267,-1.952393,-1.387915,-0.89960825,-0.08490538999999947,UGA.27_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[21,3]",-1.1209168100933333,-1.9478112499999998,-1.4014125,-0.8958572499999999,-0.04862769999999846,UGA.28_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[22,3]",-1.11599450104,-1.9351165,-1.39195,-0.90062375,0.22210700000000014,UGA.29_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[23,3]",-1.0845671089666666,-1.9112287499999998,-1.357675,-0.8491165,0.011654532500000332,UGA.3_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[24,3]",-1.0547361633533334,-1.9137639999999998,-1.32551,-0.8101277499999999,-0.02537854849999826,UGA.30_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[25,3]",-1.069836248377,-1.90499525,-1.341815,-0.8398565,-1.329187249992862e-4,UGA.31_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[26,3]",-1.03375727932,-1.8647872499999998,-1.306505,-0.7942117500000001,0.03660685250000044,UGA.32_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[27,3]",-1.1190080254666666,-1.99260575,-1.3923725,-0.89139375,0.01337090750000236,UGA.33_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[28,3]",-1.0604912999683334,-1.88374425,-1.3297824999999999,-0.82194275000000006,-0.036049619999999775,UGA.34_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[29,3]",-1.0390350066433334,-1.8868797499999999,-1.3231675,-0.793252,-0.02191494474999848,UGA.35_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[30,3]",-1.1142541984,-1.9226805,-1.3799699999999997,-0.893682,-0.05016169249999834,UGA.36_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[31,3]",-1.04667784491,-1.92350775,-1.3296,-0.80035975,-0.012365461249998622,UGA.37_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[32,3]",-1.1944255926333334,-2.083602,-1.4751400000000001,-0.97926225,0.40572635000000146,UGA.38_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[33,3]",-1.03938774428,-1.879819,-1.320705,-0.7917865000000001,-0.05318965999999903,UGA.39_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[34,3]",-1.0953830011766668,-1.9388619999999999,-1.3814799999999998,-0.85417175,0.05198695500000141,UGA.4_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[35,3]",-1.0737928149533333,-1.9205444999999999,-1.3551125,-0.834558,-0.03871697499999905,UGA.40_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[36,3]",-1.1531670257853,-1.9972202499999998,-1.42653,-0.9263855,0.06459914750000004,UGA.41_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[37,3]",-1.0789622556166667,-1.900777,-1.360665,-0.83795575,-0.08787353249999984,UGA.42_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[38,3]",-1.0540693108666668,-1.8544022500000001,-1.332865,-0.8223392500000001,-0.06934210249999982,UGA.43_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[39,3]",-1.031197573183,-1.8648412500000002,-1.3098075,-0.7787634999999999,-0.06679066749999986,UGA.44_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[40,3]",-1.116095537,-1.9773237499999998,-1.3916024999999999,-0.89042675,0.06714866000000064,UGA.45_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[41,3]",-1.0674515124666666,-1.909595,-1.3474975,-0.83269925,-0.032417352499999774,UGA.46_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[42,3]",-1.0269491186366666,-1.752718,-1.2701925,-0.81684725,-0.055034574999998954,UGA.47_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[43,3]",-1.0146541695866667,-1.83393675,-1.2804675,-0.7619165000000001,-0.15150222499999996,UGA.48_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[44,3]",-1.0645708626133332,-1.894003,-1.3369699999999998,-0.8266435,-0.04658797749999912,UGA.49_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[45,3]",-1.0704830135,-1.8829277500000001,-1.3414900000000003,-0.8390712499999999,-0.01980839999999933,UGA.5_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[46,3]",-1.042363303637,-1.86875825,-1.3226275,-0.79903375,-0.07625564499999932,UGA.50_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[47,3]",-1.0385390428,-1.86564475,-1.3091650000000001,-0.79724,-0.10313302249999927,UGA.51_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[48,3]",-1.06624906467,-1.9149512499999999,-1.32057,-0.81676025,-0.23538139999999955,UGA.52_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[49,3]",-1.040879185369,-1.88247575,-1.3166125,-0.7892935000000001,-0.044885969999999796,UGA.53_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[50,3]",-1.0357156584666667,-1.81679325,-1.3204850000000001,-0.8369525,0.6095787250000031,UGA.54_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[51,3]",-1.0655269082913332,-1.900323,-1.3486,-0.8368255,0.009007469250001565,UGA.55_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[52,3]",-1.0926292150933334,-1.9104612499999998,-1.3736425,-0.8781654999999999,0.08577390500000134,UGA.56_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[53,3]",-1.0461926966533333,-1.89139825,-1.319205,-0.8043950000000001,-0.10986123749999804,UGA.57_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[54,3]",-0.938878323714,-1.7559365,-1.2261,-0.6772775,0.004355146000000399,UGA.58_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[55,3]",-1.0620574312733333,-1.94223525,-1.3358075,-0.8308325,0.02908643250000266,UGA.6_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[56,3]",-0.8236502598640667,-1.7880682499999998,-1.1124125,-0.5091705,0.03378245500000016,UGA.7_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[57,3]",-1.1204340275833333,-1.9733675000000002,-1.4011924999999998,-0.88667725,0.027620447500000186,UGA.8_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[58,3]",-1.0754393477333333,-1.93068625,-1.347275,-0.8355187500000001,-0.048274677499999405,UGA.9_1,3
UGA,1,mixture,mean_annual_incidence,all,all,"betas[1,4]",-1.1037571749,-1.9489454999999998,-1.35935,-0.8540957499999999,-0.21199999999999997,UGA.1_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[2,4]",-1.0794321949733334,-1.94828725,-1.3514074999999999,-0.83987675,-0.05413308999999956,UGA.10_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[3,4]",-0.98591304493,-1.7917255,-1.256895,-0.7265315,-0.06986527749999925,UGA.11_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[4,4]",-0.98980076272,-1.825308,-1.2701025000000001,-0.7196659999999999,-0.1043875249999997,UGA.12_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[5,4]",-1.0040605220033334,-1.844012,-1.2762600000000002,-0.75469025,-0.05756311749999989,UGA.13_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[6,4]",-1.0692799716133334,-1.9529745,-1.3387149999999999,-0.8297052500000001,0.004895396500001155,UGA.14_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[7,4]",-1.0295348357,-1.9644965,-1.319115,-0.773462,-0.051345564999999184,UGA.15_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[8,4]",-0.8368950617466666,-1.68929475,-1.125545,-0.54672075,0.03237079750000025,UGA.16_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[9,4]",-1.0718336029433333,-1.91690675,-1.351575,-0.8316185,-0.11410624999999976,UGA.17_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[10,4]",-0.9302236668836666,-1.7556779999999998,-1.2021825,-0.661813,-0.12403209999999996,UGA.18_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[11,4]",-0.90447014364,-1.74330275,-1.18022,-0.6183909999999999,-0.08640644749999994,UGA.19_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[12,4]",-1.120061102519,-2.0226439999999997,-1.3964824999999998,-0.8927504999999999,0.10534087500000065,UGA.2_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[13,4]",-1.1318132924666666,-2.0085312500000003,-1.4202675,-0.89059525,0.12820172500000146,UGA.20_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[14,4]",-1.0403253994766666,-1.80458575,-1.2907225,-0.8138525000000001,-0.11098294999999908,UGA.21_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[15,4]",-1.0803478029166667,-1.97155825,-1.368555,-0.83881775,-0.0017615492499968317,UGA.22_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[16,4]",-1.1075346018266667,-1.9518170000000001,-1.3651674999999999,-0.867923,-0.10605362499999998,UGA.23_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[17,4]",-1.1074162369766667,-1.917902,-1.3573725,-0.8677050000000001,-0.20215057499999992,UGA.24_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[18,4]",-1.0486647392666666,-1.894882,-1.3163675000000001,-0.7948042500000001,-0.12839199999999973,UGA.25_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[19,4]",-0.9914877615696667,-1.8700005,-1.2804674999999999,-0.71405625,-0.08351844249999991,UGA.26_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[20,4]",-1.1168820693633332,-1.9780625,-1.3867525,-0.88502275,-0.1062717299999989,UGA.27_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[21,4]",-1.1191909966633333,-1.98501375,-1.3974000000000002,-0.881418,-0.08821994249999952,UGA.28_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[22,4]",-1.1134884583466667,-1.9479159999999998,-1.3859700000000001,-0.8947415,0.17722710000000322,UGA.29_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[23,4]",-1.0814638863666666,-1.94027525,-1.350675,-0.8440487499999999,-0.0336949124999988,UGA.3_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[24,4]",-1.0526109258133334,-1.917616,-1.325335,-0.8111262499999999,-0.11701877499999935,UGA.30_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[25,4]",-1.06759585029,-1.93125875,-1.3368175,-0.825107,-0.0570696549999992,UGA.31_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[26,4]",-1.0219275781966666,-1.8576445,-1.3028425000000001,-0.775741,-0.016370394999999992,UGA.32_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[27,4]",-1.1134140537666666,-2.0084310000000003,-1.3913250000000001,-0.8767469999999999,-0.046414852499992915,UGA.33_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[28,4]",-1.05797014513,-1.93410975,-1.3254875,-0.80925625,-0.08058675499999991,UGA.34_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[29,4]",-1.0333008283033334,-1.8881882499999998,-1.317175,-0.7939674999999999,-0.022819918749998738,UGA.35_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[30,4]",-1.1142379234333333,-1.94192025,-1.378715,-0.88478025,-0.01689121499999992,UGA.36_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[31,4]",-1.0413895986333332,-1.9379612499999999,-1.323145,-0.7936847499999999,-0.07129618249999925,UGA.37_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[32,4]",-1.1947739664,-2.1123407499999995,-1.4755475,-0.96626475,0.3294751500000059,UGA.38_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[33,4]",-1.0307423551843333,-1.8922450000000002,-1.3072825,-0.77709725,-0.07046994249999908,UGA.39_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[34,4]",-1.0924221558766667,-1.9721627499999999,-1.363175,-0.85368975,-0.005327117749996704,UGA.4_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[35,4]",-1.0485905452466666,-1.96424825,-1.3394249999999999,-0.805483,-0.004573918999997324,UGA.40_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[36,4]",-1.1396573042606666,-2.01238525,-1.42572,-0.89831775,0.036817130000000114,UGA.41_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[37,4]",-1.0736059372166666,-1.93909825,-1.3509775,-0.8242087499999999,-0.09658753499999978,UGA.42_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[38,4]",-1.0505640820666666,-1.8754625,-1.32254,-0.8070290000000001,-0.09524455499999744,UGA.43_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[39,4]",-1.0256361799066667,-1.87284475,-1.3051774999999999,-0.7617505,-0.06585743499999884,UGA.44_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[40,4]",-1.10190979333,-1.9904495,-1.388245,-0.87294275,0.0984001975000003,UGA.45_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[41,4]",-1.0594784117433333,-1.9126612499999998,-1.3348475,-0.8239192500000001,-0.08849625499999705,UGA.46_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[42,4]",-1.0272249826133333,-1.7639737500000001,-1.2710100000000002,-0.8132565,-0.03149457249999975,UGA.47_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[43,4]",-1.00442355277,-1.837051,-1.273765,-0.7388622499999999,-0.160763625,UGA.48_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[44,4]",-1.0626665705936666,-1.8942145000000001,-1.3389575,-0.8173332500000001,-0.03753550249999946,UGA.49_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[45,4]",-1.0635909704666666,-1.91710775,-1.334605,-0.8254900000000001,-0.06898929499999981,UGA.5_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[46,4]",-1.0392891183966666,-1.87387175,-1.3185825,-0.79413925,-0.046960124999999936,UGA.50_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[47,4]",-1.0327889345433334,-1.85510875,-1.3147924999999998,-0.7742009999999999,-0.1135571999999989,UGA.51_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[48,4]",-1.0545026867813334,-1.91163325,-1.3120599999999998,-0.794897,-0.21525614999999967,UGA.52_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[49,4]",-1.0337935128933333,-1.89494,-1.31969,-0.7804562500000001,-0.09657502249999829,UGA.53_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[50,4]",-1.0483322947333333,-1.848189,-1.324575,-0.8487294999999999,0.5580037750000019,UGA.54_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[51,4]",-1.0630659237,-1.92009325,-1.3383150000000001,-0.8200175000000001,-0.014654882499999838,UGA.55_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[52,4]",-1.0928568089,-1.9349527499999999,-1.3774950000000001,-0.86586125,0.17001937500000233,UGA.56_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[53,4]",-1.0369106901133334,-1.8546405,-1.31064,-0.787029,-0.10579102499999994,UGA.57_1,4
UGA,1,mixture,mean_annual_incidence,all,all,"betas[54,4]",-0.9437888478366666,-1.74917425,-1.2098025,-0.684422,-0.046409179999999856,UGA.58_1,4
